DATE,TIME,APPX,SECONDARY DATE,APPX 2,TRANS_ID,BBREFID,TYPE,FROMT,FLEAGUE,TTEAM,TLEAGUE,,,,
19360430,,,,,40007,siebd102,P ,BRO,NL,Indianapolis,(American Association),,,,
19661214,,,,,49987,siebn101,T ,CAL,AL,SFN,NL,,,,
19651202,,,,,49923,siebn101,T ,BAL,AL,CAL,AL,,,,
19631127,,,,,49833,siebn101,T ,KC1,AL,BAL,AL,,,,
19591211,,,,,49633,siebn101,T ,NYA,AL,KC1,AL,,,,
19680807,,,,,40012,siebn101,R ,BOS,AL,,,,,,
19670715,,,,,40011,siebn101,P ,SFN,NL,BOS,AL,,,,
19510000,,,,,40010,siebn101,Fa,,,NYA,AL,,,,
19781002,,,,,50876,siebp101,T ,NYN,NL,SLN,NL,,,,
19770615,,,,,50781,siebp101,T ,SDN,NL,NYN,NL,,,,
19770125,,,,,50736,siebp101,T ,HOU,NL,SDN,NL,,,,
19790405,,,,,40014,siebp101,R ,SLN,NL,,,,,,
19710608,,,,,40013,siebp101,Da,,,HOU,NL,,3,,
19750516,,,,,50608,siebs101,T ,SDN,NL,OAK,AL,,,,
19741118,,,,,50566,siebs101,T ,SLN,NL,SDN,NL,,,,
19731026,,,,,50476,siebs101,T ,TEX,AL,SLN,NL,,,,
19690419,,,,,50107,siebs101,T ,CLE,AL,BOS,AL,,,,
19751217,,,,,40017,siebs101,R ,OAK,AL,,,,,,
19730504,,,,,40016,siebs101,C ,BOS,AL,TEX,AL,,,,
19580000,,,,,40015,siebs101,Fa,,,CLE,AL,,,,
20080605,,,20080617,,70288,siegk001,Da,,,SLN,NL,,41,,
19880608,,,,,51603,sierc001,T ,SDN,NL,CIN,NL,,,,
19830529,,,,,40018,sierc001,Fa,,,SDN,NL,,,,
20150722,,,,,76754,sierm001,R ,KCA,AL,,,,,,
20141024,,,,,74092,sierm001,W ,CHA,AL,KCA,AL,,,,
20140503,,,,,73033,sierm001,W ,TOR,AL,CHA,AL,,,,
20051220,,,,,66450,sierm001,Fa,,,TOR,AL,,,,
20030606,,,,,52957,sierr001,T ,TEX,AL,NYA,AL,,,,
19961028,,,,,52275,sierr001,T ,DET,AL,CIN,NL,,,,
19960731,,,,,52255,sierr001,T ,NYA,AL,DET,AL,,,,
19950728,,,,,52151,sierr001,T ,OAK,AL,NYA,AL,,,,
19920831,,,,,51944,sierr001,T ,TEX,AL,OAK,AL,,,,
20060710,,,,,40044,sierr001,R ,MIN,AL,,,,,,
20060131,,,,,40043,sierr001,F ,,,MIN,AL,,,,
20051027,,,,,40042,sierr001,Fg,NYA,AL,,,,,,
20050113,,,,,40041,sierr001,F ,,,NYA,AL,,,,
20041029,,,,,40040,sierr001,Fg,NYA,AL,,,,,,
20031207,,,,,40039,sierr001,F ,,,NYA,AL,,,,
20031027,,,,,40038,sierr001,Fg,NYA,AL,,,,,,
20030203,,,,,40037,sierr001,F ,,,TEX,AL,,,,
20021031,,,,,40036,sierr001,R ,SEA,AL,,,,,,
20020103,,,,,40035,sierr001,F ,,,SEA,AL,,,,
20011105,,,,,40034,sierr001,R ,TEX,AL,,,,,,
20001212,,,,,40033,sierr001,F ,,,TEX,AL,,,,
20001030,,,,,40032,sierr001,R ,TEX,AL,,,,,,
20000501,,,,,40031,sierr001,P ,Cancun,(Mexican),TEX,AL,,,,
20000320,,,,,40030,sierr001,R ,CLE,AL,,,,,,
19991223,,,,,40029,sierr001,F ,,,CLE,AL,,,,
19981016,,,,,40028,sierr001,Fg,NYN,NL,,,,,,
19980620,,,,,40027,sierr001,F ,,,NYN,NL,,,,
19980529,,,,,40026,sierr001,R ,CHA,AL,,,,,,
19980109,,,,,40025,sierr001,F ,,,CHA,AL,,,,
19970616,,,,,40024,sierr001,R ,TOR,AL,,,,,,
19970511,,,,,40023,sierr001,F ,,,TOR,AL,,,,
19970509,,,,,40022,sierr001,R ,CIN,NL,,,,,,
19921221,,,,,40021,sierr001,F ,,,OAK,AL,,,,
19921026,,,,,40020,sierr001,Fg,OAK,AL,,,,,,
19821121,,,,,40019,sierr001,Fa,,,TEX,AL,,,,
19041200,,,,,71580,sieve101,P ,SLA,AL,Indianapolis,(American Association),,,,
19060000,,,,,40046,sieve101,P ,Minneapolis,(American Association),DET,AL,,,,
19030108,,,,,40045,sieve101,P ,DET,AL,SLA,AL,,,,
19611128,,,,,49734,sievr101,T ,CHA,AL,PHI,NL,,,,
19600404,,,,,49644,sievr101,T ,WS1,AL,CHA,AL,,,,
19540218,,,,,49397,sievr101,T ,BAL,AL,WS1,AL,,,,
19650515,,,,,40051,sievr101,R ,WS2,AL,,,,,,
19650405,,,,,40050,sievr101,F ,,,WS2,AL,,,,
19641019,,,,,40049,sievr101,R ,WS2,AL,,,,,,
19640716,,,,,40048,sievr101,P ,PHI,NL,WS2,AL,,,,
19441014,,,,,40047,sievr101,Fa,,,SLA,AL,,,,
18840900,,,,,60008,sifff101,R ,PH4,AA,,,,,,
19310604,,,,,75601,sigaf101,P ,CIN,NL,Indianapolis,(American Association),,,,
19291127,,,,,75600,sigaf101,T ,CHA,AL,San Francisco,(PCL),,,,
19270410,,,,,75598,sigaf101,P ,PHA,AL,Portland,(PCL),,,,
19250000,,,,,75597,sigaf101,Fa,,,PHA,AL,,,,
19300930,,,,,40054,sigaf101,D ,Los Angeles,(PCL),CIN,NL,,,,
19290622,,,,,40053,sigaf101,P ,DET,AL,CHA,AL,,,,
19281003,,,,,40052,sigaf101,D ,Portland,(PCL),DET,AL,,,,
19140710,,,,,40055,siglp101,P ,Waterloo,(Central Association),PIT,NL,,,,
20060718,,,,,53274,sikob001,T ,SDN,NL,CLE,AL,,,,
20070517,,,,,40062,sikob001,R ,CLE,AL,,,,,,
20060330,,,,,40061,sikob001,F ,,,SDN,NL,,,,
20060327,,,,,40060,sikob001,R ,SDN,NL,,,,,,
20051222,,,,,40059,sikob001,F ,,,SDN,NL,,,,
20031000,,@,,,40058,sikob001,U ,TEX,AL,,,,,,
19991109,,,,,40057,sikob001,W ,HOU,NL,TEX,AL,,,,
19950601,,,19950604,,40056,sikob001,Da,,,HOU,NL,,4,,
18880712,,,,,56796,silce101,P ,BR3,AA,Buffalo,(International Association),,,,
19560519,,,,,40064,silva101,R ,CIN,NL,,,,,,
19550603,,,,,40063,silva101,Fb,,,CIN,NL,,,,
20120103,,,,,69266,silvc001,F ,,,BOS,AL,,,,
20110409,,,,,68894,silvc001,F ,,,NYA,AL,,,,
20120317,,,,,66451,silvc001,R ,BOS,AL,,,,,,
20110702,,,,,64331,silvc001,R ,NYA,AL,,,,,,
20110327,,,,,64329,silvc001,R ,CHN,NL,,,,,,
20091218,,,,,59675,silvc001,T ,SEA,AL,CHN,NL,,,,
20031203,,,,,54720,silvc001,T ,PHI,NL,MIN,AL,,,,
20071220,,,,,40067,silvc001,F ,,,SEA,AL,,,,
20071029,,,,,40066,silvc001,Fg,MIN,AL,,,,,,
19960322,,,,,40065,silvc001,Fa,,,PHI,NL,,,,
19561211,,,,,49501,silvc101,T ,NYA,AL,CHN,NL,,,,
19571126,,,,,40069,silvc101,R ,CHN,NL,,,,,,
19420000,,,,,40068,silvc101,Fa,,,NYA,AL,,,,
19950716,,,,,52141,silvd001,T ,NYA,AL,MON,NL,,,,
19900313,,,,,51754,silvd001,T ,HOU,NL,NYA,AL,,,,
19990419,,,,,40078,silvd001,F ,,,ANA,AL,,,,
19990409,,,,,40077,silvd001,R ,TBA,AL,,,,,,
19981125,,,,,40076,silvd001,F ,,,TBA,AL,,,,
19981016,,,,,40075,silvd001,Fg,TBA,AL,,,,,,
19980127,,,,,40074,silvd001,F ,,,TBA,AL,,,,
19971008,,,,,40073,silvd001,Fg,TEX,AL,,,,,,
19970327,,,,,40072,silvd001,W ,SEA,AL,TEX,AL,,,,
19961115,,,,,40071,silvd001,W ,MON,NL,SEA,AL,,,,
19880601,,,19881018,,40070,silvd001,Da,,,HOU,NL,,2,,
20011220,,,,,52833,silvj001,T ,PIT,NL,CIN,NL,,,,
19961114,,,,,52279,silvj001,T ,TOR,AL,PIT,NL,,,,
20060509,,,,,40090,silvj001,R ,TEX,AL,,,,,,
20060125,,,,,40089,silvj001,F ,,,TEX,AL,,,,
20041015,,,,,40088,silvj001,Fg,ARI,NL,,,,,,
20040802,,,,,40087,silvj001,F ,,,ARI,NL,,,,
20030808,,,,,40086,silvj001,R ,CHN,NL,,,,,,
20030724,,,,,40085,silvj001,F ,,,CHN,NL,,,,
20030721,,,,,40084,silvj001,R ,SDN,NL,,,,,,
20030521,,,,,40083,silvj001,F ,,,SDN,NL,,,,
20030513,,,,,40082,silvj001,R ,OAK,AL,,,,,,
20021005,,,,,40081,silvj001,F ,,,OAK,AL,,,,
20021002,,,,,40080,silvj001,R ,CIN,NL,,,,,,
19910603,,,19910625,,40079,silvj001,Da,,,TOR,AL,,6,,
19401231,,,,,49070,silvk101,T ,CHA,AL,NYA,AL,,,,
19481110,,,,,40092,silvk101,D ,NYA,AL,PHI,NL,,,,
19360000,,,,,40091,silvk101,Fa,,,CHA,AL,,,,
19740000,,,,,40093,silvl101,Fa,,,KCA,AL,,,,
19650000,,,,,40094,silvt101,Fa,,,CAL,AL,,,,
20100116,,,,,59387,silvw001,R ,SDN,NL,,,,,,
20090221,,,,,57668,silvw001,Fo,,,SDN,NL,,,,
19540611,,,,,66801,simaa101,T ,CHA,AL,PHA,AL,,,,
19550501,,@,,,49437,simaa101,T ,KC1,AL,WS1,AL,,,,
19531130,,,,,40097,simaa101,D ,WS1,AL,CHA,AL,,,,
19500000,,,,,40096,simaa101,P ,NY1,NL,WS1,AL,,,,
19420000,,,,,40095,simaa101,Fa,,,NY1,NL,,,,
19950727,,,,,52149,simab001,T ,CAL,AL,CHA,AL,,,,
20040910,,,,,40107,simab001,R ,SEA,AL,,,,,,
20040820,,,,,40106,simab001,F ,,,SEA,AL,,,,
20040312,,,,,40105,simab001,R ,LAN,NL,,,,,,
20030221,,,,,40104,simab001,F ,,,LAN,NL,,,,
20021015,,,,,40103,simab001,Fg,CHA,AL,,,,,,
20020525,,,,,40102,simab001,F ,,,CHA,AL,,,,
20020523,,,,,40101,simab001,R ,DET,AL,,,,,,
20020220,,,,,40100,simab001,F ,,,DET,AL,,,,
20011105,,,,,40099,simab001,Fg,CHA,AL,,,,,,
19920601,,,19920622,,40098,simab001,Da,,,CAL,AL,,6,,
20151112,,,,,77564,simma001,T ,ATL,NL,ANA,AL,,,,
20100608,,,20100609,,75775,simma001,Da,,,ATL,NL,,2,,
19430202,,,,,71602,simma101,F ,,,BOS,AL,,,,
19430200,,,,,71505,simma101,R ,PHA,AL,,,,,,
19231215,,,,,54098,simma101,T ,Milwaukee,(American Association),PHA,AL,,,,
19320928,,,,,48819,simma101,P ,PHA,AL,CHA,AL,,,,
19450615,,,,,40117,simma101,R ,PHA,AL,,,,,,
19440415,,,,,40116,simma101,F ,,,PHA,AL,,,,
19431015,,,,,40115,simma101,R ,BOS,AL,,,,,,
19391208,,,,,40113,simma101,F ,,,PHA,AL,,,,
19391019,,,,,40112,simma101,R ,CIN,NL,,,,,,
19390831,,,,,40111,simma101,P ,BSN,NL,CIN,NL,,,,
19381229,,,,,40110,simma101,P ,WS1,AL,BSN,NL,,,,"$3,000 "
19370404,,,,,40109,simma101,P ,DET,AL,WS1,AL,,,,"$15,000 "
19351210,,,,,40108,simma101,P ,CHA,AL,DET,AL,,,,"$75,000 "
20010114,,,,,52735,simmb001,T ,CHA,AL,TOR,AL,,,,
20040715,,,,,40131,simmb001,R ,MIN,AL,,,,,,
20040122,,,,,40130,simmb001,F ,,,MIN,AL,,,,
20031015,,,,,40129,simmb001,Fg,PHI,NL,,,,,,
20030710,,,,,40128,simmb001,F ,,,PHI,NL,,,,
20030612,,,,,40127,simmb001,R ,SDN,NL,,,,,,
20030531,,,,,40126,simmb001,P ,Atlantic City,(Atlantic),SDN,NL,,,,
20030403,,,,,40125,simmb001,R ,SFN,NL,,,,,,
20021127,,,,,40124,simmb001,F ,,,SFN,NL,,,,
20021015,,,,,40123,simmb001,Fg,SFN,NL,,,,,,
20020329,,,,,40122,simmb001,F ,,,SFN,NL,,,,
20020325,,,,,40121,simmb001,R ,CHA,AL,,,,,,
20011120,,,,,40120,simmb001,W ,TOR,AL,CHA,AL,,,,
19950601,,,19950705,,40119,simmb001,Da,,,CHA,AL,,2,,
19920601,,,,,40118,simmb001,Dn,,,BAL,AL,,35,,
19671009,,,,,40137,simmc101,R ,CAL,AL,,,,,,
19670807,,,,,40136,simmc101,P ,CHN,NL,CAL,AL,,,,
19660622,,,,,40135,simmc101,P ,SLN,NL,CHN,NL,,,,
19600520,,,,,40134,simmc101,F ,,,SLN,NL,,,,
19600517,,,,,40133,simmc101,R ,PHI,NL,,,,,,
19470000,,,,,40132,simmc101,Fa,,,PHI,NL,,,,
19121123,,@,,,40139,simmh101,P ,NYA,AL,Rochester,(International),,,,
19090901,,,,,40138,simmh101,D ,Rochester,(International),DET,AL,,,,
19481110,,,,,40141,simmj102,D ,BRO,NL,WS1,AL,,,,
19471117,,,,,40140,simmj102,Dm,NYA,AL,BRO,NL,,,,
19971217,,,,,40154,simmm001,F ,,,TEX,AL,,,,
19971027,,,,,40153,simmm001,Fg,TEX,AL,,,,,,
19961219,,,,,40152,simmm001,F ,,,TEX,AL,,,,
19961015,,,,,40151,simmm001,Fg,HOU,NL,,,,,,
19941118,,,,,40150,simmm001,F ,,,HOU,NL,,,,
19941015,,,,,40149,simmm001,Fg,HOU,NL,,,,,,
19940502,,,,,40148,simmm001,F ,,,HOU,NL,,,,
19940428,,,,,40147,simmm001,R ,PIT,NL,,,,,,
19931215,,,,,40146,simmm001,F ,,,PIT,NL,,,,
19931015,,,,,40145,simmm001,Fg,SDN,NL,,,,,,
19930407,,,,,40144,simmm001,F ,,,SDN,NL,,,,
19930330,,,,,40143,simmm001,Fg,HOU,NL,,,,,,
19850603,,,19850619,,40142,simmm001,Da,,,HOU,NL,,6,,
19870811,,,,,51529,simmn001,T ,BAL,AL,SEA,AL,,,,
19871015,,,,,40158,simmn001,Fg,SEA,AL,,,,,,
19860504,,,,,40157,simmn001,F ,,,BAL,AL,,,,
19860429,,,,,40156,simmn001,R ,DET,AL,,,,,,
19810608,,,,,40155,simmn001,Da,,,DET,AL,,2,,
20120606,,,20120607,,73185,simms001,Da,,,ATL,NL,,22,,
19860305,,,,,75805,simmt001,T ,MIL,AL,ATL,NL,,,,
19801212,,,,,51014,simmt001,T ,SLN,NL,MIL,AL,,,,
19840116,,,,,40161,simmt001,F ,,,MIL,AL,,,,
19831107,,,,,40160,simmt001,Fg,MIL,AL,,,,,,
19670606,,,,,40159,simmt001,Da,,,SLN,NL,,1,10,
20151102,,,,,77127,simoa001,Fg,DET,AL,,,,,,
20141211,,,,,74871,simoa001,T ,CIN,NL,DET,AL,,,,
20120403,,,,,66453,simoa001,W ,BAL,AL,CIN,NL,,,,
20091202,,,,,59389,simoa001,F ,,,BAL,AL,,,,
20091109,,,,,59388,simoa001,Fg,BAL,AL,,,,,,
20080905,,,,,56224,simoa001,F ,,,BAL,AL,,,,
20080330,,,,,56223,simoa001,R ,LAN,NL,,,,,,
20061207,2,,,,54736,simoa001,T ,BAL,AL,PHI,NL,,,,
20040730,,,,,54722,simoa001,T ,PHI,NL,SFN,NL,,,,
20080110,,,,,54615,simoa001,F ,,,LAN,NL,,,,
20071029,,,,,54614,simoa001,Fg,TEX,AL,,,,,,
20070317,,,,,54613,simoa001,Dr,PHI,NL,TEX,AL,,,,
20061207,1,,,,54612,simoa001,D ,TEX,AL,BAL,AL,,,,
20061103,,,,,54611,simoa001,F ,,,TEX,AL,,,,
20061015,,,,,54610,simoa001,Fg,SFN,NL,,,,,,
19990702,,,,,54609,simoa001,Fa,,,PHI,NL,,,,
19920402,,,,,51914,simod001,T ,NYN,NL,MON,NL,,,,
19901203,,,,,40164,simod001,D ,MIN,AL,NYN,NL,,,,
19880601,,,,,40163,simod001,Da,,,MIN,AL,,9,,
19870602,,,,,40162,simod001,Dn,,,LAN,NL,,45,,
18900816,,,,,56797,simoh101,P ,BR4,AA,SR2,AA,,,,
20071016,,,,,40174,simoj001,Fg,WAS,NL,,,,,,
20070508,,,,,40173,simoj001,F ,,,WAS,NL,,,,
20041119,,,,,40172,simoj001,R ,SLN,NL,,,,,,
20020102,,,,,40171,simoj001,F ,,,SLN,NL,,,,
20011015,,,,,40170,simoj001,Fg,MIN,AL,,,,,,
20000927,,,,,40169,simoj001,F ,,,MIN,AL,,,,
19990927,,,,,40168,simoj001,R ,PIT,NL,,,,,,
19990106,,,,,40167,simoj001,F ,,,PIT,NL,,,,
19970730,,,,,40166,simoj001,R ,KCA,AL,,,,,,
19960604,,,19960606,,40165,simoj001,Da,,,KCA,AL,,21,,
19320420,,,,,48803,simom101,T ,CHA,AL,Louisville,(American Association),,,,
19310200,,,,,48782,simom101,T ,Louisville,(American Association),CHA,AL,,,,
19090301,,,,,66707,simom102,T ,BSN,NL,PIT,NL,,,,
19080914,,,,,53880,simom102,D ,Cedar Rapids,(Three-I),BSN,NL,,,,
19140129,,,,,40175,simom102,J ,PIT,NL,SLF,FL,,,,
20030817,,,,,52993,simor001,T ,PIT,NL,CHN,NL,,,,
20021125,,,,,52919,simor001,T ,DET,AL,PIT,NL,,,,
20061015,,,,,40190,simor001,Fg,PHI,NL,,,,,,
20060901,,,,,40189,simor001,P ,TEX,AL,PHI,NL,,,,
20060804,,,,,40188,simor001,F ,,,TEX,AL,,,,
20040910,,,,,40187,simor001,R ,TBA,AL,,,,,,
20040819,,,,,40186,simor001,F ,,,TBA,AL,,,,
20040818,,,,,40185,simor001,R ,PIT,NL,,,,,,
20040219,,,,,40184,simor001,F ,,,PIT,NL,,,,
20031221,,,,,40183,simor001,Fg,CHN,NL,,,,,,
20001205,,,,,40182,simor001,F ,,,DET,AL,,,,
20001018,,,,,40181,simor001,Fg,NYA,AL,,,,,,
20000514,,,,,40180,simor001,F ,,,NYA,AL,,,,
20000508,,,,,40179,simor001,R ,FLO,NL,,,,,,
20000405,,,,,40178,simor001,F ,,,FLO,NL,,,,
20000331,,,,,40177,simor001,R ,ATL,NL,,,,,,
19920717,,,,,40176,simor001,Fa,,,ATL,NL,,,,
20050409,,,,,53152,simpa001,T ,COL,NL,CIN,NL,,,,
20031215,,,,,53024,simpa001,T ,SEA,AL,COL,NL,,,,
20070709,,,,,40198,simpa001,R ,PHI,NL,,,,,,
20070510,,,,,40197,simpa001,F ,,,PHI,NL,,,,
20070330,,,,,40196,simpa001,R ,PIT,NL,,,,,,
20061101,,,,,40195,simpa001,F ,,,PIT,NL,,,,
20061015,,,,,40194,simpa001,Fg,MIL,NL,,,,,,
20060319,,,,,40193,simpa001,F ,,,MIL,NL,,,,
20060315,,,,,40192,simpa001,R ,CIN,NL,,,,,,
19970603,,,19970603,,40191,simpa001,Da,,,SEA,AL,,8,,
19511119,,,,,40199,simpd101,D ,Buffalo,(International),CHN,NL,,,,
19691212,,,,,50169,simpd102,T ,MIL,AL,SFN,NL,,,,
19690519,,,,,50116,simpd102,T ,NYA,AL,SE1,AL,,,,
19681204,,,,,50078,simpd102,T ,HOU,NL,NYA,AL,,,,
19680615,,,,,50061,simpd102,T ,SLN,NL,HOU,NL,,,,
19680111,,,,,50047,simpd102,T ,CIN,NL,SLN,NL,,,,
19651209,,,,,49926,simpd102,T ,BAL,AL,CIN,NL,,,,
19651202,,,,,49923,simpd102,T ,CAL,AL,BAL,AL,,,,
19610000,,,,,40200,simpd102,Fa,,,LAA,AL,,,,
19590825,,,,,72289,simph101,T ,CHA,AL,PIT,NL,,,,
19590503,,,,,59802,simph101,T ,KC1,AL,CHA,AL,,,,
19580615,,,,,49556,simph101,T ,NYA,AL,KC1,AL,,,,
19570615,,,,,49523,simph101,T ,KC1,AL,NYA,AL,,,,
19591013,,,,,40203,simph101,P ,PIT,NL,CHA,AL,,,,
19550511,,,,,40202,simph101,P ,CLE,AL,KC1,AL,,,,
19490000,,,,,40201,simph101,Fa,,,CLE,AL,,,,
19821206,,,,,40207,simpj101,D ,SEA,AL,KCA,AL,,,,
19790328,,,,,40206,simpj101,P ,LAN,NL,SEA,AL,,,,
19730605,,,,,40205,simpj101,Da,,,LAN,NL,,3,,
19700604,,,,,40204,simpj101,Dn,,,WS2,AL,,14,,
19731220,,,,,50513,simps101,T ,SDN,NL,NYN,NL,,,,
19700604,,,,,40208,simps101,Da,,,SDN,NL,,4,,
19750405,,,,,50598,simpw101,T ,PIT,NL,PHI,NL,,,,
19740328,,,,,50523,simpw101,T ,KCA,AL,PIT,NL,,,,
19721130,,,,,50404,simpw101,T ,CIN,NL,KCA,AL,,,,
19780302,,,,,40212,simpw101,F ,,,LAN,NL,,,,
19780000,,,,,40211,simpw101,R ,CAL,AL,,,,,,
19760408,,,,,40210,simpw101,P ,PHI,NL,CAL,AL,,,,
19670606,,,,,40209,simpw101,Da,,,CIN,NL,,1,8,
19740507,,,,,50535,simsd101,T ,NYA,AL,TEX,AL,,,,
19701211,,,,,50244,simsd101,T ,CLE,AL,LAN,NL,,,,
19750123,,,,,40216,simsd101,R ,TEX,AL,,,,,,
19730924,,,,,40215,simsd101,W ,DET,AL,NYA,AL,,,,
19720804,,,,,40214,simsd101,W ,LAN,NL,DET,AL,,,,
19590000,,,,,40213,simsd101,Fa,,,CLE,AL,,,,
19651129,,,,,40218,simsg101,D ,PIT,NL,HOU,NL,,,,
19650000,,,,,40217,simsg101,Fa,,,PIT,NL,,,,
19890406,,,,,51686,sinam001,T ,OAK,AL,HOU,NL,,,,
19921005,,,,,40234,sinam001,R ,SEA,AL,,,,,,
19920121,,,,,40233,sinam001,F ,,,SEA,AL,,,,
19911016,,,,,40232,sinam001,Fg,SEA,AL,,,,,,
19901105,,,,,40231,sinam001,F ,,,SEA,AL,,,,
19901005,,,,,40230,sinam001,Fg,SEA,AL,,,,,,
19890805,,,,,40229,sinam001,P ,DET,AL,SEA,AL,,,,
19890619,,,,,40228,sinam001,P ,HOU,NL,DET,AL,,,,
19880105,,,,,40227,sinam001,F ,,,OAK,AL,,,,
19871012,,,,,40226,sinam001,R ,OAK,AL,,,,,,
19870401,,,,,40225,sinam001,F ,,,OAK,AL,,,,
19861015,,,,,40224,sinam001,Fg,CHA,AL,,,,,,
19860820,,,,,40223,sinam001,F ,,,CHA,AL,,,,
19860815,,,,,40222,sinam001,R ,ATL,NL,,,,,,
19841211,,,,,40221,sinam001,F ,,,ATL,NL,,,,
19841015,,,,,40220,sinam001,Fg,ATL,NL,,,,,,
19780606,,,,,40219,sinam001,Da,,,ATL,NL,,2,,
19990728,,,,,52566,sincs001,T ,TOR,AL,SEA,AL,,,,
19910603,,,19910613,,40235,sincs001,Da,,,TOR,AL,,28,,
19100314,,,,,66454,sineh101,P ,BSN,NL,Monmouth,(Central Association),,,,
19090617,,,,,53882,sineh101,P ,Monmouth,(Illinois-Missouri),BSN,NL,,,,
19760601,,,,,50686,singb101,T ,TEX,AL,MIN,AL,,,,
19751210,,,,,50645,singb101,T ,CAL,AL,TEX,AL,,,,
19721128,,,,,50396,singb101,T ,LAN,NL,CAL,AL,,,,
19781202,,,,,40239,singb101,R ,TOR,AL,,,,,,
19761105,,,,,40238,singb101,X ,MIN,AL,TOR,AL,,,28,
19610000,,,,,40237,singb101,Fa,,,LAN,NL,,,,
19971111,,,,,54714,singc001,T ,SFN,NL,NYA,AL,,,,
20020129,,,,,52844,singc001,T ,CHA,AL,BAL,AL,,,,
19981208,,,,,52504,singc001,T ,NYA,AL,CHA,AL,,,,
20050704,,,,,40247,singc001,R ,TBA,AL,,,,,,
20050121,,,,,40246,singc001,F ,,,TBA,AL,,,,
20040304,,,,,40245,singc001,Fv,PIT,NL,,,,,,
20040103,,,,,40244,singc001,F ,,,PIT,NL,,,,
20031021,,,,,40243,singc001,R ,OAK,AL,,,,,,
20021223,,,,,40242,singc001,F ,,,OAK,AL,,,,
20021221,,,,,40241,singc001,Fg,BAL,AL,,,,,,
19930603,,,19930701,,40240,singc001,Da,,,SFN,NL,,2,,
19960123,,,,,52208,singd001,T ,MIL,AL,DET,AL,,,,
19961120,,,,,40249,singd001,R ,DET,AL,,,,,,
19900604,,,19900607,,40248,singd001,Da,,,MIL,AL,,5,,
19561113,,,,,49497,singe101,T ,CIN,NL,CHN,NL,,,,
19500625,,,,,49280,singe101,T ,San Francisco,(PCL),WS1,AL,,,,
19460930,,,,,49167,singe101,T ,BSN,NL,PIT,NL,,,,
19450809,,,,,49147,singe101,T ,NYA,AL,BSN,NL,,,,
19561014,,,,,40253,singe101,P ,Seattle,(PCL),CIN,NL,,,,
19501011,,,,,40252,singe101,P ,WS1,AL,Toronto,(International),,,,
19490328,,,,,40251,singe101,P ,PIT,NL,San Francisco,(PCL),,,,
19400000,,,,,40250,singe101,Fa,,,NYA,AL,,,,
19380823,,,,,48996,singf101,T ,WS1,AL,BRO,NL,,,,
19390617,,,,,40254,singf101,A ,BRO,NL,BOS,AL,,,,
20090609,,,20090717,,73215,singj001,Da,,,PHI,NL,,8,,
20110729,,,,,72631,singj001,T ,PHI,NL,HOU,NL,,,,
19221200,,,,,75556,singj101,T ,PHI,NL,Salt Lake City,(PCL),,,,
19210000,,,,,75511,singj101,F ,,,PHI,NL,,,,
19741204,,,,,50573,singk001,T ,MON,NL,BAL,AL,,,,
19720405,,,,,50344,singk001,T ,NYN,NL,MON,NL,,,,
19841108,,,,,40256,singk001,Fg,BAL,AL,,,,,,
19670128,,,,,40255,singk001,Da,,,NYN,NL,,1,3,
20111102,,,,,64335,sinkb001,Fg,PIT,NL,,,,,,
20110416,,,,,64334,sinkb001,F ,,,PIT,NL,,,,
20110329,,,,,64333,sinkb001,R ,FLO,NL,,,,,,
20060606,,,20060616,,60499,sinkb001,Da,,,FLO,NL,,1,19,
19690522,,,,,50118,sipij101,T ,SLN,NL,SDN,NL,,,,
19650608,,,,,40257,sipij101,Da,,,SLN,NL,,55,,
20151102,,,,,77132,sippt001,Fg,HOU,AL,,,,,,
20140501,2,,,,73025,sippt001,F ,,,HOU,AL,,,,
20140501,1,,,,73024,sippt001,R ,SDN,NL,,,,,,
20140207,,,,,72668,sippt001,F ,,,SDN,NL,,,,
20131127,,,,,71716,sippt001,Fg,ARI,NL,,,,,,
20121211,,,,,69628,sippt001,T ,CLE,AL,ARI,NL,,,,
20040607,,,20040713,,57669,sippt001,Da,,,CLE,AL,,45,,
20010114,,,,,52735,sirom001,T ,CHA,AL,TOR,AL,,,,
19930603,,,19930616,,40258,sirom001,Da,,,CHA,AL,,15,,
20100401,,,,,70844,sisca001,F ,,,SFN,NL,,,,
20110527,,,,,68933,sisca001,R ,NYA,AL,,,,,,
20110219,,,,,68850,sisca001,F ,,,NYA,AL,,,,
20110218,,,,,68849,sisca001,R ,NYA,AL,,,,,,
20101127,,,,,68620,sisca001,F ,,,NYA,AL,,,,
20120203,,,,,64339,sisca001,F ,,,LAN,NL,,,,
20101106,,,,,61997,sisca001,Fg,SFN,NL,,,,,,
20081023,,,,,56225,sisca001,Fg,CHA,AL,,,,,,
20061216,,,,,53334,sisca001,T ,KCA,AL,CHA,AL,,,,
20041213,,,,,40260,sisca001,D ,CHN,NL,KCA,AL,,,,
20010605,,,20010626,,40259,sisca001,Da,,,CHN,NL,,2,,
20001218,,,,,52730,siscs001,T ,ATL,NL,BAL,AL,,,,
19991108,,,,,40265,siscs001,F ,,,ATL,NL,,,,
19991015,,,,,40264,siscs001,Fg,ATL,NL,,,,,,
19981027,,,,,40263,siscs001,F ,,,ATL,NL,,,,
19981016,,,,,40262,siscs001,Fg,KCA,AL,,,,,,
19920601,,,19920609,,40261,siscs001,Da,,,KCA,AL,,16,,
